RNAseq_sampleID,Condition,Pathway,score,Line,Study_part,Passage,Days_grown_Udays,Treatments,Clinical_condition
Sample_36,Control,Translation factors,18.20554230348697,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,Translation factors,18.53141698872158,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,Translation factors,18.439897781722976,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,Translation factors,17.985153241065458,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,Translation factors,16.888928559348102,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,Translation factors,18.43917035583209,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,Translation factors,18.37909704678305,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,Translation factors,18.237533565115587,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,Translation factors,17.622713677434536,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,Translation factors,16.294767027861027,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,Translation factors,17.39632562764923,hFB14,2,19,70.13,Control,Normal
Sample_47,Control,Translation factors,17.703217417538287,hFB14,2,22,85.08,Control,Normal
Sample_48,Control,Translation factors,18.12667067297024,hFB14,2,25,100.29,Control,Normal
Sample_49,Control,Translation factors,17.34641986987397,hFB14,2,31,140.38,Control,Normal
Sample_21,Control,Urea cycle,9.244720888011102,hFB12,2,6,21.21,Control,Normal
Sample_22,Control,Urea cycle,8.744577739456627,hFB12,2,9,37.33,Control,Normal
Sample_23,Control,Urea cycle,7.774501856514595,hFB12,2,12,52.96,Control,Normal
Sample_24,Control,Urea cycle,9.15758679924805,hFB12,2,15,68.08,Control,Normal
Sample_25,Control,Urea cycle,9.640133640782889,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,Urea cycle,9.655871013853366,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,Urea cycle,9.575165109877652,hFB12,2,24,115,Control,Normal
Sample_28,Control,Urea cycle,9.623344252316105,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,Urea cycle,9.51032775690591,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,Urea cycle,9.356779246355435,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,Urea cycle,10.143878221460149,hFB12,2,36,202,Control,Normal
Sample_32,Control,Urea cycle,9.650927568088557,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,Urea cycle,9.144276066788892,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,Urea cycle,8.678185607677399,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,Urea cycle,9.185291706531537,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,Urea cycle,8.531477033237294,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,Urea cycle,9.025367582541747,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,Urea cycle,8.89517914374916,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,Urea cycle,9.215578656685294,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,Urea cycle,10.037863986575251,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,Urea cycle,8.65681372883124,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,Urea cycle,9.004417821056297,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,Urea cycle,7.982817149970422,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,Urea cycle,8.058725405627834,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,Urea cycle,8.727342776963628,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,Urea cycle,8.975685275488237,hFB14,2,19,70.13,Control,Normal
Sample_47,Control,Urea cycle,8.87908328411413,hFB14,2,22,85.08,Control,Normal
Sample_48,Control,Urea cycle,8.638527525574696,hFB14,2,25,100.29,Control,Normal
Sample_49,Control,Urea cycle,8.419782794946089,hFB14,2,31,140.38,Control,Normal
Sample_21,Control,Complex IV,513.2536675953993,hFB12,2,6,21.21,Control,Normal
Sample_21,Control,CIV assembly factors,14.636529509027717,hFB12,2,6,21.21,Control,Normal
Sample_22,Control,Complex IV,498.0041503209624,hFB12,2,9,37.33,Control,Normal
Sample_22,Control,CIV assembly factors,14.789482373468715,hFB12,2,9,37.33,Control,Normal
Sample_23,Control,Complex IV,496.27057670989524,hFB12,2,12,52.96,Control,Normal
Sample_23,Control,CIV assembly factors,14.128942963923466,hFB12,2,12,52.96,Control,Normal
Sample_24,Control,Complex IV,511.031962916341,hFB12,2,15,68.08,Control,Normal
Sample_24,Control,CIV assembly factors,15.143085647784154,hFB12,2,15,68.08,Control,Normal
Sample_25,Control,Complex IV,554.1994195277721,hFB12,2,18,83.08,Control,Normal
Sample_25,Control,CIV assembly factors,15.050831371125827,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,Complex IV,542.0454966196671,hFB12,2,21,98.08,Control,Normal
Sample_26,Control,CIV assembly factors,14.618702020441674,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,Complex IV,482.65185858676483,hFB12,2,24,115,Control,Normal
Sample_27,Control,CIV assembly factors,14.318322075015042,hFB12,2,24,115,Control,Normal
Sample_28,Control,Complex IV,501.3739562631493,hFB12,2,27,134.96,Control,Normal
Sample_28,Control,CIV assembly factors,14.700322439845324,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,Complex IV,417.995069663117,hFB12,2,30,157.92,Control,Normal
Sample_29,Control,CIV assembly factors,13.896077332227684,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,Complex IV,458.02564904165223,hFB12,2,33,180.88,Control,Normal
Sample_30,Control,CIV assembly factors,15.041036177039853,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,Complex IV,413.8265502060419,hFB12,2,36,202,Control,Normal
Sample_31,Control,CIV assembly factors,14.7161606829078,hFB12,2,36,202,Control,Normal
Sample_32,Control,Complex IV,479.8409459385729,hFB13,2,6,22.08,Control,Normal
Sample_32,Control,CIV assembly factors,15.301071628711753,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,Complex IV,447.207416714237,hFB13,2,9,38.04,Control,Normal
Sample_33,Control,CIV assembly factors,14.922530680270503,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,Complex IV,457.10394135275016,hFB13,2,12,53.04,Control,Normal
Sample_34,Control,CIV assembly factors,14.846939308251834,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,Complex IV,471.82944082035993,hFB13,2,15,68.29,Control,Normal
Sample_35,Control,CIV assembly factors,14.898236268729002,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,Complex IV,492.447438601152,hFB13,2,18,83.17,Control,Normal
Sample_36,Control,CIV assembly factors,15.007469050281195,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,Complex IV,520.1945570506754,hFB13,2,21,98.13,Control,Normal
Sample_37,Control,CIV assembly factors,15.001123701422372,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,Complex IV,538.9166069871383,hFB13,2,24,115.33,Control,Normal
Sample_38,Control,CIV assembly factors,14.88519335693629,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,Complex IV,491.3656629799397,hFB13,2,27,136.29,Control,Normal
Sample_39,Control,CIV assembly factors,14.815181061666191,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,Complex IV,540.8271339534413,hFB13,2,30,158.21,Control,Normal
Sample_40,Control,CIV assembly factors,14.468702314652639,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,Complex IV,545.9103477347126,hFB13,2,33,182.08,Control,Normal
Sample_41,Control,CIV assembly factors,15.182747156824597,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,Complex IV,534.930397508854,hFB13,2,36,202.25,Control,Normal
Sample_42,Control,CIV assembly factors,15.10748919614063,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,Complex IV,412.7010787095083,hFB14,2,10,22.42,Control,Normal
Sample_43,Control,CIV assembly factors,14.915656541038338,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,Complex IV,424.57916040061093,hFB14,2,13,39.13,Control,Normal
Sample_44,Control,CIV assembly factors,14.470731293933994,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,Complex IV,402.74786701726185,hFB14,2,16,55.04,Control,Normal
Sample_45,Control,CIV assembly factors,14.073589605830135,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,Complex IV,466.8481936140451,hFB14,2,19,70.13,Control,Normal
Sample_46,Control,CIV assembly factors,14.320543355259362,hFB14,2,19,70.13,Control,Normal
Sample_47,Control,Complex IV,488.4374166768543,hFB14,2,22,85.08,Control,Normal
Sample_47,Control,CIV assembly factors,15.090606719624361,hFB14,2,22,85.08,Control,Normal
Sample_48,Control,Complex IV,497.1052293227054,hFB14,2,25,100.29,Control,Normal
Sample_48,Control,CIV assembly factors,14.721023821440287,hFB14,2,25,100.29,Control,Normal
Sample_49,Control,Complex IV,513.5977073160195,hFB14,2,31,140.38,Control,Normal
Sample_49,Control,CIV assembly factors,14.568337253338154,hFB14,2,31,140.38,Control,Normal
Sample_21,Control,Copper metabolism,71.60602163396979,hFB12,2,6,21.21,Control,Normal
Sample_22,Control,Copper metabolism,69.83931694134729,hFB12,2,9,37.33,Control,Normal
Sample_23,Control,Copper metabolism,71.47003155525316,hFB12,2,12,52.96,Control,Normal
Sample_24,Control,Copper metabolism,71.12440294344624,hFB12,2,15,68.08,Control,Normal
Sample_25,Control,Copper metabolism,66.64855872343414,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,Copper metabolism,60.794133760931864,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,Copper metabolism,60.51070410284656,hFB12,2,24,115,Control,Normal
Sample_28,Control,Copper metabolism,58.46868845801916,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,Copper metabolism,51.27626175771328,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,Copper metabolism,54.559777814999734,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,Copper metabolism,52.98210943187681,hFB12,2,36,202,Control,Normal
Sample_32,Control,Copper metabolism,65.53276067997467,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,Copper metabolism,64.32317527399654,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,Copper metabolism,69.22805702199982,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,Copper metabolism,66.72592456506663,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,Copper metabolism,64.5957637853097,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,Copper metabolism,68.98709401408465,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,Copper metabolism,65.21515702256106,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,Copper metabolism,59.595219585456505,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,Copper metabolism,61.72675853935273,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,Copper metabolism,60.656971617444746,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,Copper metabolism,56.357011232237376,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,Copper metabolism,64.35904219816459,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,Copper metabolism,67.45026162459536,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,Copper metabolism,66.14825343929576,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,Copper metabolism,61.91523643103282,hFB14,2,19,70.13,Control,Normal
Sample_47,Control,Copper metabolism,59.0299710798495,hFB14,2,22,85.08,Control,Normal
Sample_48,Control,Copper metabolism,56.878155208803,hFB14,2,25,100.29,Control,Normal
Sample_49,Control,Copper metabolism,51.10793546422402,hFB14,2,31,140.38,Control,Normal
Sample_21,Control,Electron carriers,287.007264071794,hFB12,2,6,21.21,Control,Normal
Sample_21,Control,"Q-linked reactions, other",14.483952952603312,hFB12,2,6,21.21,Control,Normal
Sample_22,Control,Electron carriers,284.65428096606763,hFB12,2,9,37.33,Control,Normal
Sample_22,Control,"Q-linked reactions, other",14.427791344520681,hFB12,2,9,37.33,Control,Normal
Sample_23,Control,Electron carriers,279.17093313777116,hFB12,2,12,52.96,Control,Normal
Sample_23,Control,"Q-linked reactions, other",13.452552902952002,hFB12,2,12,52.96,Control,Normal
Sample_24,Control,Electron carriers,291.35986251414164,hFB12,2,15,68.08,Control,Normal
Sample_24,Control,"Q-linked reactions, other",13.442825883877697,hFB12,2,15,68.08,Control,Normal
Sample_25,Control,Electron carriers,317.65167047319176,hFB12,2,18,83.08,Control,Normal
Sample_25,Control,"Q-linked reactions, other",14.0449861584302,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,Electron carriers,326.0523053093487,hFB12,2,21,98.08,Control,Normal
Sample_26,Control,"Q-linked reactions, other",14.719157519269405,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,Electron carriers,303.82910386047865,hFB12,2,24,115,Control,Normal
Sample_27,Control,"Q-linked reactions, other",14.056030024823812,hFB12,2,24,115,Control,Normal
Sample_28,Control,Electron carriers,291.46472298487794,hFB12,2,27,134.96,Control,Normal
Sample_28,Control,"Q-linked reactions, other",13.770664705758733,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,Electron carriers,261.43801120558373,hFB12,2,30,157.92,Control,Normal
Sample_29,Control,"Q-linked reactions, other",12.450067286554342,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,Electron carriers,266.24264518194275,hFB12,2,33,180.88,Control,Normal
Sample_30,Control,"Q-linked reactions, other",13.414974044924694,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,Electron carriers,256.33364788727226,hFB12,2,36,202,Control,Normal
Sample_31,Control,"Q-linked reactions, other",12.257332614676331,hFB12,2,36,202,Control,Normal
Sample_32,Control,Electron carriers,310.1590816807495,hFB13,2,6,22.08,Control,Normal
Sample_32,Control,"Q-linked reactions, other",14.315578119022232,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,Electron carriers,290.81797826779183,hFB13,2,9,38.04,Control,Normal
Sample_33,Control,"Q-linked reactions, other",13.774703588954177,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,Electron carriers,277.4064569151766,hFB13,2,12,53.04,Control,Normal
Sample_34,Control,"Q-linked reactions, other",13.654847735011725,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,Electron carriers,276.95118368207125,hFB13,2,15,68.29,Control,Normal
Sample_35,Control,"Q-linked reactions, other",14.596019357659186,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,Electron carriers,302.5757294313868,hFB13,2,18,83.17,Control,Normal
Sample_36,Control,"Q-linked reactions, other",14.242050973524464,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,Electron carriers,305.9017364090218,hFB13,2,21,98.13,Control,Normal
Sample_37,Control,"Q-linked reactions, other",13.778973217400619,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,Electron carriers,309.72865107204944,hFB13,2,24,115.33,Control,Normal
Sample_38,Control,"Q-linked reactions, other",14.049051766360265,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,Electron carriers,295.3017000587055,hFB13,2,27,136.29,Control,Normal
Sample_39,Control,"Q-linked reactions, other",13.266332476676459,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,Electron carriers,345.3849800339534,hFB13,2,30,158.21,Control,Normal
Sample_40,Control,"Q-linked reactions, other",12.914695301593213,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,Electron carriers,316.7744565741725,hFB13,2,33,182.08,Control,Normal
Sample_41,Control,"Q-linked reactions, other",14.215376712355782,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,Electron carriers,302.204621795817,hFB13,2,36,202.25,Control,Normal
Sample_42,Control,"Q-linked reactions, other",13.082608376213736,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,Electron carriers,210.21122916332783,hFB14,2,10,22.42,Control,Normal
Sample_43,Control,"Q-linked reactions, other",14.231583890616218,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,Electron carriers,222.41577271702667,hFB14,2,13,39.13,Control,Normal
Sample_44,Control,"Q-linked reactions, other",12.039480509130419,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,Electron carriers,208.60320072200972,hFB14,2,16,55.04,Control,Normal
Sample_45,Control,"Q-linked reactions, other",11.770310616517866,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,Electron carriers,242.96191258910287,hFB14,2,19,70.13,Control,Normal
Sample_46,Control,"Q-linked reactions, other",11.783842475621583,hFB14,2,19,70.13,Control,Normal
Sample_47,Control,Electron carriers,254.38150623967482,hFB14,2,22,85.08,Control,Normal
Sample_47,Control,"Q-linked reactions, other",11.763367336128127,hFB14,2,22,85.08,Control,Normal
Sample_48,Control,Electron carriers,269.089189269751,hFB14,2,25,100.29,Control,Normal
Sample_48,Control,"Q-linked reactions, other",12.571295774254004,hFB14,2,25,100.29,Control,Normal
Sample_49,Control,Electron carriers,289.5203104656754,hFB14,2,31,140.38,Control,Normal
Sample_49,Control,"Q-linked reactions, other",12.841489767024894,hFB14,2,31,140.38,Control,Normal
Sample_21,Control,Creatine metabolism,0.5319048590265755,hFB12,2,6,21.21,Control,Normal
Sample_22,Control,Creatine metabolism,0.3796482538660658,hFB12,2,9,37.33,Control,Normal
Sample_23,Control,Creatine metabolism,0.7003220954377083,hFB12,2,12,52.96,Control,Normal
Sample_24,Control,Creatine metabolism,0.38630866873174324,hFB12,2,15,68.08,Control,Normal
Sample_25,Control,Creatine metabolism,0.5563709572453978,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,Creatine metabolism,0.9361110803831283,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,Creatine metabolism,0.5666789898934432,hFB12,2,24,115,Control,Normal
Sample_28,Control,Creatine metabolism,0.6194415276061058,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,Creatine metabolism,0.7120611100410246,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,Creatine metabolism,0.6164918131134531,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,Creatine metabolism,0.6563826364171966,hFB12,2,36,202,Control,Normal
Sample_32,Control,Creatine metabolism,0.3677934088433933,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,Creatine metabolism,0.5682033312265627,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,Creatine metabolism,0.2623293197290007,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,Creatine metabolism,0.6649890720613327,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,Creatine metabolism,0.351819133763545,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,Creatine metabolism,0.29296250034424365,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,Creatine metabolism,0.4654042075109682,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,Creatine metabolism,0.5802959949180287,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,Creatine metabolism,0.48334198553759977,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,Creatine metabolism,0.5715557045555171,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,Creatine metabolism,0.3744449206841272,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,Creatine metabolism,0.2861204806730081,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,Creatine metabolism,0.3406821211291134,hFB14,2,13,39.13,Control,Normal
