Gene,Cerebrum,Cerebellum,Brainstem,Spinal cord,Kidney,Liver,Heart,Skeletal muscle,Adipose,Small intestine,Large intestine,Stomach,Placenta,Testis
Tmem126b,199526231.49688828,158489319.2461111,199526231.49688828,50118723.36272725,7924465.962305571,15848931.924611142,19952623.149688788,50118723.36272725,50118723.36272725,15848931.924611142,63095734.448019296,25118864.315095823,50118723.36272725,63095734.448019296
Bnip3,31622776.60168379,50118723.36272725,25118864.315095823,6294627.058970831,6294627.058970831,6294627.058970831,12589254.117941663,31622776.60168379,63095734.448019296,6294627.058970831,6294627.058970831,6294627.058970831,6294627.058970831,6294627.058970831
Fkbp8,1995262.3149688789,997631.1574844394,39810717.05534969,12589254.117941663,997631.1574844394,997631.1574844394,997631.1574844394,997631.1574844394,997631.1574844394,997631.1574844394,63095734.448019296,997631.1574844394,10000000,31622776.60168379
Bola3,50118723.36272725,6294627.058970831,6294627.058970831,12589254.117941663,6294627.058970831,158489319.2461111,50118723.36272725,6294627.058970831,199526231.49688828,79432823.47242822,50118723.36272725,63095734.448019296,50118723.36272725,125892541.17941661
Pnpt1,316227766.01683795,316227766.01683795,398107170.5534969,316227766.01683795,1258925411.794166,501187233.6272715,158489319.2461111,100000000,1000000000,199526231.49688828,1258925411.794166,251188643.1509582,1995262314.9688828,630957344.4801943
Pde12,250593.61681363624,250593.61681363624,501187.2336272725,250593.61681363624,250593.61681363624,250593.61681363624,250593.61681363624,250593.61681363624,250593.61681363624,12589254.117941663,63095734.448019296,250593.61681363624,250593.61681363624,63095734.448019296
Usp30,629462.705897083,629462.705897083,629462.705897083,629462.705897083,629462.705897083,629462.705897083,629462.705897083,629462.705897083,1258925.411794166,629462.705897083,629462.705897083,629462.705897083,6309573.44480193,15848931.924611142
Tfb2m,9976311.574844394,9976311.574844394,9976311.574844394,9976311.574844394,9976311.574844394,9976311.574844394,9976311.574844394,9976311.574844394,9976311.574844394,9976311.574844394,9976311.574844394,9976311.574844394,19952623.149688788,9976311.574844394
Mrps18b,39810717.05534969,15848931.924611142,25118864.315095823,19952623.149688788,250593.61681363624,501187.2336272725,63095734.448019296,250593.61681363624,79432823.47242822,39810717.05534969,125892541.17941661,250593.61681363624,316227766.01683795,63095734.448019296
Maob,2511886431.509582,630957344.4801943,3162277660.1683793,1258925411.794166,250593616.81363574,15848931924.611109,794328234.7242821,1258925411.794166,7943282347.242822,31622776601.683792,5011872336.272715,1258925411.794166,12589254117.941662,501187233.6272715
Prxl2a,1000000000,1000000000,1258925411.794166,794328234.7242821,199526231.49688828,158489319.2461111,7924465.962305571,15848931.924611142,3162277660.1683793,158489319.2461111,7924465.962305571,7924465.962305571,501187233.6272715,1000000000
Mgst3,1995262314.9688828,1584893192.4611108,2511886431.509582,794328234.7242821,501187233.6272715,63095734.448019296,316227766.01683795,1584893192.4611108,3981071705.5349693,5011872336.272715,6309573444.801943,1000000000,1000000000,501187233.6272715
Dhodh,39810717.05534969,7924465.962305571,7924465.962305571,19952623.149688788,63095734.448019296,7924465.962305571,7924465.962305571,25118864.315095823,125892541.17941661,31622776.60168379,125892541.17941661,39810717.05534969,15848931.924611142,158489319.2461111
Mrpl48,158489319.2461111,158489319.2461111,251188643.1509582,79432823.47242822,158489319.2461111,100000000,63095734.448019296,39810717.05534969,158489319.2461111,79432823.47242822,630957344.4801943,39810717.05534969,251188643.1509582,79432823.47242822
Gdap1,1584893192.4611108,630957344.4801943,1995262314.9688828,1258925411.794166,315478672.24009717,315478672.24009717,315478672.24009717,315478672.24009717,315478672.24009717,315478672.24009717,315478672.24009717,315478672.24009717,315478672.24009717,315478672.24009717
Bak1,1255943.2157547912,1255943.2157547912,2511886.4315095823,19952623.149688788,1255943.2157547912,15848931.924611142,10000000,15848931.924611142,398107170.5534969,1000000000,1995262314.9688828,39810717.05534969,630957344.4801943,50118723.36272725
mt-Nd1,3162277660.1683793,3162277660.1683793,5011872336.272715,630957344.4801943,1584893192.4611108,501187233.6272715,398107170.5534969,3981071705.5349693,794328234.7242821,1995262314.9688828,1258925411.794166,1995262314.9688828,501187233.6272715,630957344.4801943
Ociad2,5011872336.272715,3981071705.5349693,794328234.7242821,398107170.5534969,3981071.7055349695,630957344.4801943,2511886.4315095823,501187233.6272715,79432823.47242822,3162277660.1683793,15848931924.611109,1995262314.9688828,316227766.01683795,501187233.6272715
Dcxr,1000000,5011872.336272725,500000,1584893.1924611141,500000,500000,15848931.924611142,500000,251188643.1509582,500000,79432823.47242822,25118864.315095823,199526231.49688828,1258925.411794166
Nipsnap3b,1258925411.794166,794328234.7242821,794328234.7242821,630957344.4801943,501187233.6272715,3981071705.5349693,250593616.81363574,250593616.81363574,1258925411.794166,1584893192.4611108,1584893192.4611108,630957344.4801943,2511886431.509582,1000000000
Mmaa,79432823.47242822,19952623.149688788,100000000,9976311.574844394,630957344.4801943,50118723.36272725,251188643.1509582,125892541.17941661,316227766.01683795,158489319.2461111,398107170.5534969,39810717.05534969,794328234.7242821,125892541.17941661
Cyp11a1,315478672.24009717,315478672.24009717,315478672.24009717,315478672.24009717,315478672.24009717,315478672.24009717,315478672.24009717,315478672.24009717,630957344.4801943,315478672.24009717,315478672.24009717,315478672.24009717,7943282347.242822,10000000000
Marchf5,794328234.7242821,398107170.5534969,501187233.6272715,158489319.2461111,3971641.173621411,79432823.47242822,3971641.173621411,39810717.05534969,125892541.17941661,39810717.05534969,100000000,7943282.347242822,501187233.6272715,316227766.01683795
Prdx2,398107170.5534969,316227766.01683795,1995262314.9688828,251188643.1509582,6294627.058970831,6294627.058970831,6294627.058970831,6294627.058970831,79432823.47242822,158489319.2461111,6294627.058970831,12589254.117941663,501187233.6272715,794328234.7242821
Sfxn4,3154786.722400965,10000000,3154786.722400965,6309573.44480193,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965
Abca9,7943282.347242822,3971641.173621411,3971641.173621411,3971641.173621411,3971641.173621411,3971641.173621411,3971641.173621411,3971641.173621411,3971641.173621411,3971641.173621411,3971641.173621411,3971641.173621411,12589254.117941663,3971641.173621411
Ddx28,1255943.2157547912,1255943.2157547912,1255943.2157547912,2511886.4315095823,1255943.2157547912,1255943.2157547912,1255943.2157547912,1255943.2157547912,25118864.315095823,1255943.2157547912,1255943.2157547912,1255943.2157547912,1255943.2157547912,1255943.2157547912
Acot7,9976311.574844394,9976311.574844394,79432823.47242822,63095734.448019296,9976311.574844394,9976311.574844394,9976311.574844394,9976311.574844394,39810717.05534969,9976311.574844394,19952623.149688788,9976311.574844394,9976311.574844394,9976311.574844394
2300009A05Rik,629462.705897083,629462.705897083,3162277.6601683795,6309573.44480193,629462.705897083,629462.705897083,629462.705897083,2511886.4315095823,7943282.347242822,629462.705897083,12589254.117941663,5011872.336272725,629462.705897083,1258925.411794166
Agpat5,1990535.8527674847,3981071.7055349695,199526231.49688828,50118723.36272725,1990535.8527674847,1990535.8527674847,1990535.8527674847,1990535.8527674847,5011872.336272725,39810717.05534969,100000000,1990535.8527674847,158489319.2461111,15848931.924611142
Fbxl4,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,6309573.44480193,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965
Ftmt,500000000,500000000,500000000,500000000,500000000,500000000,500000000,500000000,500000000,500000000,500000000,500000000,500000000,1000000000
Gpam,3971641.173621411,7943282.347242822,3971641.173621411,12589254.117941663,251188643.1509582,316227766.01683795,3971641.173621411,100000000,1995262314.9688828,3971641.173621411,125892541.17941661,50118723.36272725,125892541.17941661,158489319.2461111
Isoc2a,6309573444.801943,6309573444.801943,15848931924.611109,3981071705.5349693,31622776601.683792,19952623149.688828,2511886431.509582,794328234.7242821,10000000000,2511886431.509582,5011872336.272715,3162277660.1683793,5011872336.272715,15848931924.611109
Pet117,50118723.36272725,31622776.60168379,7924465.962305571,7924465.962305571,7924465.962305571,25118864.315095823,7924465.962305571,7924465.962305571,15848931.924611142,7924465.962305571,63095734.448019296,39810717.05534969,100000000,7924465.962305571
Snd1,12589254.117941663,1995262.3149688789,2511886.4315095823,997631.1574844394,997631.1574844394,50118723.36272725,997631.1574844394,997631.1574844394,997631.1574844394,3162277.6601683795,997631.1574844394,997631.1574844394,19952623.149688788,100000000
Cyb5r3,501187233.6272715,158489319.2461111,316227766.01683795,794328234.7242821,1258925411.794166,3981071705.5349693,3971641.173621411,7943282.347242822,3162277660.1683793,10000000000,2511886431.509582,630957344.4801943,10000000000,1995262314.9688828
Maoa,1995262314.9688828,794328234.7242821,3981071705.5349693,1584893192.4611108,25118864.315095823,1000000000,50118723.36272725,398107170.5534969,5011872336.272715,100000000000,39810717055.34969,501187233.6272715,5011872336.272715,398107170.5534969
Mff,251188643.1509582,251188643.1509582,316227766.01683795,63095734.448019296,12559432.157547912,12559432.157547912,12559432.157547912,12559432.157547912,25118864.315095823,12559432.157547912,79432823.47242822,12559432.157547912,125892541.17941661,125892541.17941661
Nlrx1,316227766.01683795,398107170.5534969,398107170.5534969,25118864.315095823,1258925411.794166,199526231.49688828,63095734.448019296,1995262314.9688828,1995262314.9688828,50118723.36272725,794328234.7242821,50118723.36272725,398107170.5534969,501187233.6272715
Coa7,251188643.1509582,199526231.49688828,316227766.01683795,125892541.17941661,100000000,199526231.49688828,7924465.962305571,15848931.924611142,63095734.448019296,199526231.49688828,50118723.36272725,79432823.47242822,398107170.5534969,100000000
Pusl1,10000000,5000000,5000000,10000000,5000000,5000000,5000000,5000000,5000000,5000000,63095734.448019296,5000000,50118723.36272725,5000000
Polq,31547867.224009648,31547867.224009648,63095734.448019296,31547867.224009648,31547867.224009648,31547867.224009648,31547867.224009648,31547867.224009648,31547867.224009648,31547867.224009648,31547867.224009648,31547867.224009648,31547867.224009648,251188643.1509582
Dmac2l,316227766.01683795,316227766.01683795,1584893192.4611108,316227766.01683795,398107170.5534969,50118723.36272725,199526231.49688828,100000000,158489319.2461111,19905358.527674846,251188643.1509582,158489319.2461111,39810717.05534969,630957344.4801943
Rmdn3,316227766.01683795,100000000,316227766.01683795,199526231.49688828,794328234.7242821,158489319.2461111,19905358.527674846,19905358.527674846,794328234.7242821,19905358.527674846,501187233.6272715,39810717.05534969,125892541.17941661,501187233.6272715
Atp5md,1258925411.794166,794328234.7242821,1258925411.794166,316227766.01683795,1584893192.4611108,316227766.01683795,50118723.36272725,158489319.2461111,251188643.1509582,1000000000,199526231.49688828,630957344.4801943,316227766.01683795,316227766.01683795
Tomm20,2511886431.509582,1995262314.9688828,1258925411.794166,1258925411.794166,794328234.7242821,125892541.17941661,199526231.49688828,125892541.17941661,1000000000,62946270.589708306,1258925411.794166,501187233.6272715,1995262314.9688828,1995262314.9688828
Timm29,316227766.01683795,199526231.49688828,79432823.47242822,199526231.49688828,12559432.157547912,100000000,31622776.60168379,12559432.157547912,125892541.17941661,12559432.157547912,25118864.315095823,12559432.157547912,251188643.1509582,79432823.47242822
Ppm1k,1581138.8300841898,3162277.6601683795,1581138.8300841898,1581138.8300841898,1581138.8300841898,10000000,19952623.149688788,1581138.8300841898,19952623.149688788,1581138.8300841898,1581138.8300841898,1581138.8300841898,1581138.8300841898,1581138.8300841898
Sirt4,1581138.8300841898,1581138.8300841898,1581138.8300841898,1581138.8300841898,1581138.8300841898,1581138.8300841898,1581138.8300841898,1581138.8300841898,1581138.8300841898,1581138.8300841898,3162277.6601683795,1581138.8300841898,1581138.8300841898,1581138.8300841898
Park7,1258925411.794166,1584893192.4611108,3162277660.1683793,1000000000,1995262314.9688828,125892541.17941661,251188643.1509582,125892541.17941661,1000000000,251188643.1509582,630957344.4801943,125892541.17941661,316227766.01683795,398107170.5534969
mt-Nd4l,5000000,5000000,5000000,5000000,5000000,5000000,10000000,25118864.315095823,5000000,5000000,5000000,5000000,5000000,5000000
AA467197,31547867.224009648,31547867.224009648,31547867.224009648,31547867.224009648,31547867.224009648,31547867.224009648,31547867.224009648,31547867.224009648,31547867.224009648,501187233.6272715,5011872336.272715,63095734.448019296,1258925411.794166,5011872336.272715
Uqcc2,398107170.5534969,199526231.49688828,398107170.5534969,630957344.4801943,5011872.336272725,50118723.36272725,100000000,31622776.60168379,158489319.2461111,63095734.448019296,251188643.1509582,79432823.47242822,398107170.5534969,199526231.49688828
Nme3,15848931.924611142,7943282.347242822,39810717.05534969,3971641.173621411,251188643.1509582,3971641.173621411,3971641.173621411,3971641.173621411,7943282.347242822,3971641.173621411,3971641.173621411,3971641.173621411,19952623.149688788,63095734.448019296
Prkaca,12589254.117941663,397164.1173621411,39810717.05534969,794328.2347242822,397164.1173621411,397164.1173621411,397164.1173621411,397164.1173621411,1584893.1924611141,397164.1173621411,397164.1173621411,397164.1173621411,397164.1173621411,794328234.7242821
Miga2,12589254.117941663,10000000,100000000,19952623.149688788,1990535.8527674847,19952623.149688788,1990535.8527674847,1990535.8527674847,1990535.8527674847,1990535.8527674847,1990535.8527674847,1990535.8527674847,1990535.8527674847,3981071.7055349695
Mcl1,6294627.058970831,6294627.058970831,6294627.058970831,6294627.058970831,6294627.058970831,6294627.058970831,6294627.058970831,6294627.058970831,12589254.117941663,6294627.058970831,63095734.448019296,6294627.058970831,63095734.448019296,15848931.924611142
